%yyyy.yyyy ___up(m)
2018.9459 0.147449
2018.9487 0.148107
2018.9514 0.152900
2018.9541 0.154214
2018.9569 0.159530
2018.9596 0.145918
2018.9624 0.144389
2018.9651 0.151602
2018.9678 0.139116
2018.9706 0.137088
2018.9733 0.147131
2018.9760 0.147333
2018.9788 0.139271
2018.9815 0.143107
2018.9843 0.139196
2018.9870 0.142163
2018.9897 0.147665
2018.9925 0.151027
2018.9952 0.150363
2018.9979 0.142758
2019.0007 0.146444
2019.0034 0.145133
2019.0062 0.145259
2019.0089 0.146637
2019.0116 0.146127
2019.0144 0.147760
2019.0171 0.153692
2019.0198 0.152294
2019.0226 0.157708
2019.0253 0.149669
2019.0281 0.149170
2019.0308 0.150649
2019.0335 0.151224
2019.0363 0.155281
2019.0390 0.158119
2019.0418 0.153058
2019.0445 0.153909
2019.0472 0.154517
2019.0500 0.152665
2019.0527 0.154742
2019.0554 0.154103
2019.0582 0.156659
2019.0609 0.151419
2019.0637 0.150934
2019.0664 0.147112
2019.0691 0.144680
2019.0719 0.148423
2019.0746 0.141870
2019.0773 0.148856
2019.0801 0.152960
2019.0828 0.149022
2019.0856 0.137527
2019.0883 0.144766
2019.0910 0.146098
2019.0938 0.145256
2019.0965 0.147769
2019.0992 0.147311
2019.1020 0.145274
2019.1047 0.146674
2019.1075 0.155666
2019.1102 0.155976
2019.1129 0.152024
2019.1157 0.150501
2019.1184 0.153858
2019.1211 0.150842
2019.1239 0.161518
2019.1266 0.166598
2019.1294 0.173880
2019.1321 0.170914
2019.1348 0.163479
2019.1376 0.162827
2019.1403 0.162145
2019.1431 0.161204
2019.1458 0.161681
2019.1485 0.162378
2019.1513 0.163870
2019.1540 0.165180
2019.1567 0.166205
2019.1595 0.172046
2019.1622 0.176796
2019.1650 0.174110
2019.1677 0.172876
2019.1704 0.172680
2019.1732 0.165767
2019.1759 0.168862
2019.1786 0.161398
2019.1814 0.158542
2019.1841 0.158743
2019.1869 0.155728
2019.1896 0.158514
2019.1923 0.158150
2019.1951 0.158092
2019.1978 0.159874
2019.2005 0.156687
2019.2033 0.154420
2019.2060 0.153981
2019.2088 0.155860
2019.2115 0.152641
2019.2142 0.150726
2019.2170 0.152745
2019.2197 0.155176
2019.2225 0.160565
2019.2252 0.160140
2019.2279 0.156494
2019.2307 0.160329
2019.2334 0.163113
2019.2361 0.162824
2019.2389 0.170031
2019.2416 0.161742
2019.2444 0.171388
2019.2471 0.163944
2019.2498 0.164886
2019.2526 0.168384
2019.2553 0.164254
2019.2580 0.169369
2019.2608 0.163211
2019.2635 0.162306
2019.2663 0.163610
2019.2690 0.168512
2019.2717 0.168420
2019.2745 0.161855
2019.2772 0.171782
2019.2799 0.168778
2019.2827 0.168470
2019.2854 0.169451
2019.2882 0.169777
2019.2909 0.170591
2019.2936 0.160375
2019.2964 0.169889
2019.2991 0.168314
2019.3018 0.164218
2019.3046 0.164167
2019.3073 0.170077
2019.3128 0.158225
2019.3155 0.167556
2019.3183 0.157713
2019.3210 0.165904
2019.3238 0.169580
2019.3265 0.170921
2019.3292 0.160309
2019.3320 0.163865
2019.3347 0.163590
2019.3374 0.162692
2019.3402 0.155743
2019.3429 0.162009
2019.3457 0.171324
2019.3484 0.167104
2019.3511 0.167340
2019.3539 0.165628
2019.3566 0.163031
2019.3593 0.163457
2019.3621 0.163734
2019.3648 0.169244
2019.3676 0.165084
2019.3703 0.157532
2019.3730 0.159125
2019.3785 0.166582
2019.3812 0.176664
2019.3840 0.170991
2019.3867 0.165935
2019.3895 0.160717
2019.3922 0.162695
2019.3949 0.163899
2019.3977 0.160762
2019.4004 0.158128
2019.4031 0.158719
2019.4059 0.159921
2019.4086 0.167436
2019.4114 0.171296
2019.4141 0.174614
